Format,MoTeC CSV File,,,Workbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.31,59.4,12157,181.5,87.6,13.205,41.2,86.3,0.87,98.5,11.6,154.4,75.9,38,0,0,87.6,54,,381.1,100,439.2,17.8,4.1,0,42.4,,115.7,,,61.8,73.6,62.6,60.453,66.3,64.5,68.7,66.6,2.5,4.1,39,530,550,2,175,0.843,0,0,0.72,17.64,-0.55,0.26,0.97,80.9,15000,117.8,68548.203,160525,56.8,298.4,201.4,,59.4,,100,59.6,165.1,,,,,0,2.032,1.793,1.627,1.971,161.2,105.1,100,42.0657233,-84.2378717,44,4.034,-0.067,114.7,1,9668,0,12.89,13.08,13.66,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
271.66,59.6,12210.2,181.5,87.4,13.212,41.4,86.3,0.87,98.4,11.7,154,76,38,0,0,87.4,54.2,,381.1,100,448.6,17.8,4.1,0,42.5,,115.7,,,63.4,73.8,64.3,61.438,66.7,64.8,68.9,63.7,3.5,3.5,39,530,550,2,175,0.84,0,0,-2.52,19.08,-0.4,0.42,0.93,81.2,15000,117.8,68548.203,160525,56.8,298.4,203,,58.1,,100,61.6,165.1,,,,,0,2.035,1.793,1.624,1.964,161.2,105.1,100,42.0657233,-84.2378717,44,4.034,-0.067,114.7,1,9668,0,12.2,14.56,12.84,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
272,59.9,12263.5,181.6,87.2,13.219,41.7,86.3,0.87,98.3,11.7,153.5,76.1,38,0,0,87.2,54.3,,381.1,100,450.6,17.7,4.1,0,42.7,,115.7,,,62.3,73.9,63.2,61.931,67.1,65.1,69,60.8,4.6,3.5,39,530,550,2,175,0.838,0,-3.96,-2.52,18.72,-0.42,0.73,0.99,81.4,15000,117.9,68548.222,160525,56.8,298.4,203.9,,56.8,,100,63.7,165.1,,,,,0,2.036,1.793,1.618,1.952,161.1,105.1,100,42.0657203,-84.2378737,44,4.034,-0.067,114.8,1,9668,0,12.2,14.14,12.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
272.34,60.1,12316.7,181.6,87.1,13.226,41.9,86.2,0.87,98.2,11.7,153.1,76.2,38,0,0,87.1,54.4,,381,100,445.3,17.6,4.1,0,42.8,,115.7,,,58.5,74.1,58.6,61.931,67.5,65.4,69.2,57.8,3,3.5,39,530,550,2,175,0.835,0,2.88,-3.6,16.56,-0.44,0.47,0.72,81.7,15000,117.9,68548.259,160525,56.8,298.4,203.9,,55.4,,100,63.7,165.1,,,,,0,2.049,1.797,1.611,1.93,161,105.1,100,42.0657143,-84.2378777,44,4.034,-0.067,114.8,1,9668,0,12.53,12.58,14.04,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
272.69,60.4,12370,181.6,86.9,13.233,42.2,86.2,0.87,98.1,11.7,152.6,76.3,38,0,0,86.9,54.5,,381,100,439.9,17.5,4.1,0,42.9,,115.6,,,54.8,74.3,54.8,61.931,67.9,65.7,69.4,54.9,1.9,4.1,39,530,550,2,175,0.832,0,14.04,-3.6,14.04,-0.38,0.68,0.85,81.9,15000,117.9,68548.297,160525,56.8,298.4,203.9,,54.1,,100,60.8,165.1,,,,,0,2.047,1.8,1.596,1.918,160.9,105.1,100,42.0657083,-84.2378817,44,4.034,-0.067,114.8,1,9668,0,13.33,13.48,12.03,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
273.05,60.5,12447.8,181.6,87.1,13.226,42.4,86.2,0.87,98.1,11.8,152.9,76.4,38,0,0,87.1,54.4,,381,100,432.7,17.5,4.1,0,43.1,,115.6,,,55,74.5,53.5,63.072,68.2,66.1,69.9,58.3,2.9,4,39,530,550,2,175.1,0.83,0,6.48,-1.44,12.6,-0.39,0.62,0.86,80.9,15000,117.9,68548.297,160525,56.8,298.4,205.3,,56,,100,55.9,165.1,,,,,0,2.039,1.801,1.604,1.939,160.8,105.1,100,42.0657083,-84.2378817,44,4.034,-0.067,114.8,1,9668,0,13.76,13.35,12.45,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
273.41,60.7,12525.7,181.6,87.3,13.219,42.6,86.2,0.87,98.1,11.8,153.3,76.5,38,0,0,87.3,54.3,,381,100,425.4,17.5,4.1,0,43.2,,115.6,,,55.2,74.6,53.7,64.213,68.5,66.5,70.5,61.7,3.5,3.5,39.1,530,550,2,175.1,0.827,0,5.4,-2.16,14.76,-0.57,0.15,1.03,79.9,15000,117.9,68548.297,160525,56.8,298.4,206.7,,57.8,,100,54.1,165.2,,,,,0,2.027,1.796,1.622,1.954,160.7,105.1,100,42.0657083,-84.2378817,44,4.034,-0.067,114.8,1,9668,0,13.17,13.73,12.86,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
273.77,60.8,12603.6,181.6,87.5,13.212,42.8,86.2,0.87,98.1,11.8,153.6,76.6,38,0,0,87.5,54.2,,380.9,100,426.7,17.5,4.1,0,43.4,,115.6,,,56.9,74.8,58.1,64.783,68.9,66.9,71,65.2,2.4,2.9,39.1,530,550,2,175.1,0.825,0,-0.72,-6.48,16.56,-0.55,0.09,0.78,78.9,15000,118,68548.317,160525,56.7,298.4,207.4,,59.6,,100,54,165.2,,,,,0,2.016,1.796,1.628,1.959,160.7,105.1,100,42.06570564,-84.2378837,44,4.034,-0.067,114.9,1,9668,0,13.33,11.99,12.64,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
274.13,61,12681.5,181.6,87.7,13.205,43,86.1,0.87,98.1,11.8,154,76.7,38,0,0,87.7,54.1,,380.9,100,436.7,17.6,4.1,0,43.5,,115.6,,,60.1,75,62.5,64.783,69.2,67.3,71.5,68.6,3.5,4.1,39.2,530,550,2,175.1,0.822,0,-0.36,-14.4,18,-0.27,0.48,0.86,77.8,15000,118,68548.358,160525,56.7,298.4,207.4,,61.4,,100,56.3,165.2,,,,,0,2.01,1.795,1.643,1.954,160.6,105.2,100,42.06570032,-84.2378877,44,4.034,-0.067,114.9,1,9668,0,13,13.59,13.07,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
274.49,61.1,12759.4,181.6,87.9,13.197,43.2,86.1,0.88,98.2,11.9,154.3,76.8,38,0,0,87.9,54,,380.9,100,446.6,17.6,4.1,0,43.6,,115.6,,,63.2,75.2,63.2,64.783,69.5,67.7,72,72,4.6,3.5,39.2,530,550,2,175.1,0.82,0,0.72,5.4,16.56,-0.41,0.19,1,76.8,15000,118,68548.398,160525,56.7,298.4,207.4,,63.2,,100,60.7,165.2,,,,,0,2.006,1.794,1.628,1.933,160.5,105.2,100,42.065695,-84.2378917,44,4.034,-0.067,114.9,1,9668,0,13.66,12.43,12.96,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
274.86,60.8,12774.5,181.6,87.9,13.197,43.3,86.1,0.88,98.1,11.9,154.1,76.6,38,0,0,87.9,54,,381.7,100,443,17.5,4.1,0,43.2,,115.6,,,61.7,74.5,62,65.687,69.7,68,72,72.4,1.9,3.5,39.2,530,550,2,175.1,0.816,0,-5.04,-6.84,13.32,-0.54,0.69,0.9,78.2,15000,118,68548.398,160525,56.7,298.4,208.3,,62.4,,100,62.7,165.2,,,,,0,2.009,1.794,1.615,1.897,160.7,105.2,100,42.065695,-84.2378917,44,4.034,-0.066,114.9,1,9668,0,12.2,14.79,13.84,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
275.23,60.5,12789.6,181.7,87.8,13.197,43.4,86.1,0.88,98.1,11.9,154,76.4,38,0,0,87.8,54,,382.5,100,439.3,17.5,4.1,0,42.8,,115.6,,,60.3,73.8,60.4,66.591,69.8,68.3,71.9,72.8,1.3,4.1,39.2,530,550,2,175.1,0.812,0,3.96,5.76,10.44,-0.47,0.81,1.19,79.7,15000,118,68548.398,160525,56.7,298.4,209.2,,61.6,,100,62.6,165.2,,,,,0,2.013,1.794,1.612,1.888,160.9,105.2,100,42.065695,-84.2378917,44,4.033,-0.066,114.9,1,9668,0,13.71,13.13,12.11,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
275.61,60.3,12804.7,181.7,87.8,13.197,43.5,86.1,0.88,98,11.9,153.8,76.3,38,0,0,87.8,54,,383.3,100,439.7,17.5,4.1,0,42.3,,115.7,,,59.5,73.1,59.4,67.042,70,68.6,71.9,73.2,4.6,3.5,39.2,530,550,2,175.1,0.809,0,5.04,-3.6,7.92,-0.33,0.32,0.78,81.1,15000,118.1,68548.419,160525,56.7,298.4,209.7,,60.9,,100,61.4,165.2,,,,,0,2.01,1.795,1.616,1.898,161.1,105.3,100,42.065692,-84.23789402,44,4.033,-0.065,115,1,9668,0,13.18,13.8,14,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
275.98,60,12819.8,181.7,87.7,13.197,43.6,86.1,0.88,98,11.8,153.6,76.1,38,0,0,87.7,54,,384.1,100,444.2,17.5,4.1,0,41.9,,115.7,,,59.4,72.4,59.2,67.042,70.2,68.9,71.9,73.6,3.5,4.1,39.3,530,550,2,175.1,0.805,0,6.84,-3.96,6.84,-0.54,0.15,0.74,82.5,15000,118.1,68548.459,160525,56.7,298.4,209.7,,60.1,,100,60.5,165.2,,,,,0,2.013,1.795,1.631,1.9,161.3,105.3,100,42.065686,-84.23789866,44,4.032,-0.065,115,1,9668,0,13.02,12.81,14.28,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
276.35,59.7,12834.9,181.7,87.7,13.197,43.7,86.1,0.88,97.9,11.8,153.4,75.9,38,0,0,87.7,54,,384.9,100,448.6,17.4,4.1,0,41.5,,115.8,,,59.3,71.7,59.3,67.042,70.3,69.2,71.8,74,3.5,4.1,39.3,530,550,2,175.1,0.801,0,5.76,11.52,7.56,-0.53,0.18,0.95,83.9,15000,118.1,68548.5,160525,56.7,298.4,209.7,,59.3,,100,59.8,165.2,,,,,0,1.997,1.795,1.641,1.91,161.5,105.4,100,42.06568,-84.2379033,44,4.032,-0.064,115,1,9668,0,13.59,12.82,12.5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
276.73,60.7,12873.8,181.7,88,13.192,43.9,86.1,0.88,98,11.8,154.2,75.7,38,0,0,88,53.9,,385.7,100,451.3,17.5,4.1,0,41,,115.8,,,61.1,71,59.5,67.805,70.7,69.5,72.2,73.9,3,3.5,39.3,530,550,2,175.2,0.796,0,4.68,-13.68,8.64,-0.42,0.47,0.77,84.3,15000,118.1,68548.5,160525,56.8,298.4,210.6,,59.8,,100,59.5,165.2,,,,,0,1.993,1.792,1.657,1.922,161.6,105.4,100,42.06568,-84.2379033,44,4.031,-0.064,115,1,9668,0,13.75,12.96,12.52,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
277.12,61.7,12912.8,181.7,88.4,13.188,44.2,86.1,0.88,98.2,11.8,155,75.6,38,0,0,88.4,53.9,,386.5,100,454,17.6,4.1,0,40.6,,115.8,,,63,70.3,62.4,68.568,71.1,69.8,72.5,73.8,4,4.1,39.3,530,550,2,175.2,0.791,0,1.8,-1.08,10.44,-0.55,0.51,1.11,84.8,15000,118.1,68548.5,160525,56.8,298.4,211.6,,60.3,,100,59.5,165.2,,,,,0,1.983,1.783,1.674,1.911,161.8,105.4,100,42.06568,-84.2379033,44,4.031,-0.064,115,1,9668,0,13.55,12.93,12.87,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
277.5,62.7,12951.7,181.7,88.7,13.183,44.4,86.1,0.88,98.3,11.8,155.8,75.4,38,0,0,88.7,53.9,,387.3,100,458.8,17.7,4.1,0,40.2,,115.9,,,63.6,69.7,64.9,68.95,71.4,70.1,72.8,73.7,2.4,2.4,39.4,530,550,2,175.2,0.786,0,0,-13.68,11.16,-0.56,0.42,0.98,85.2,15000,118.2,68548.52,160525,56.8,298.38,212,,60.8,,100,61.1,165.2,,,,,0,1.968,1.783,1.668,1.895,162,105.5,100,42.065677,-84.23790564,44,4.03,-0.063,115.1,1,9668,0,12.68,13.63,13.95,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
277.88,63.7,12990.6,181.7,89.1,13.178,44.6,86,0.88,98.4,11.8,156.6,75.2,38,0,0,89.1,53.8,,388.1,100,465.7,17.7,4.1,0,39.7,,115.9,,,63.2,69,65.2,68.95,71.8,70.4,73.1,73.6,1.9,3.5,39.4,530,550,2,175.2,0.781,0,0,-18.36,11.52,-0.36,0.22,0.84,85.6,15000,118.2,68548.561,160525,56.8,298.34,212,,61.3,,100,64,165.2,,,,,0,1.974,1.791,1.652,1.887,162.2,105.5,100,42.065671,-84.23791032,44,4.03,-0.063,115.1,1,9668,0,13.74,12.67,13.84,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
278.27,64.8,13029.6,181.7,89.4,13.173,44.8,86,0.88,98.5,11.8,157.4,75,38,0,0,89.4,53.8,,388.9,100,472.7,17.8,4.2,0,39.3,,116,,,62.7,68.3,62.7,68.95,72.2,70.7,73.5,73.4,5.1,3.5,39.4,530,550,2,175.2,0.776,0,2.52,4.68,9.36,-0.02,0.27,1.1,86,15000,118.2,68548.602,160525,56.8,298.3,212,,61.8,,100,64.7,165.2,,,,,0,1.97,1.794,1.635,1.878,162.4,105.6,100,42.065665,-84.237915,44,4.029,-0.062,115.1,1,9668,0,12.8,13.72,13.19,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,0,1,1,1,1,1,1
278.66,56.6,13037.5,181.7,85.4,13.183,45.2,86,0.88,95.5,11.8,146.6,74.9,38,0,0,85.4,54,,389.7,100,467.6,16.6,3.9,0,38.9,,116,,,54.2,67.6,57.3,69.78,72.3,71.1,73.7,73.7,2.4,4,39.4,530,550,2,175.2,0.773,0,1.08,-20.88,8.28,-0.2,0.23,0.6,85.8,15000,118.2,68548.602,160525,56.8,298.3,212.6,,52.5,,100,63.9,165.2,,,,,0,1.961,1.803,1.63,1.877,162.6,105.6,100,42.065665,-84.237915,44,4.029,-0.062,115.1,1,9668,0,12.94,13.47,13.02,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,0,1,1,1,1,1,1
279.06,48.5,13045.5,181.7,81.3,13.192,45.5,86,0.88,92.5,11.8,135.7,74.7,38,0,0,81.3,54.3,,390.5,100,462.5,15.4,3.7,0,38.4,,116,,,45.7,66.9,48.2,70.609,72.5,71.6,73.9,74,3,4.1,39.4,530,550,2,175.2,0.77,0,7.56,20.52,6.84,-0.34,0.41,1.1,85.7,15000,118.2,68548.602,160525,56.8,298.3,213.2,,43.3,,100,59.1,165.2,,,,,0,1.945,1.802,1.654,1.89,162.8,105.6,100,42.065665,-84.237915,44,4.028,-0.061,115.1,1,9668,0,13.67,11.82,13.19,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,0,1,1,1,1,1,1
279.45,40.4,13053.4,181.8,77.3,13.202,45.8,86,0.88,89.5,11.8,124.9,74.5,38,0,0,77.3,54.5,,391.3,100,433.5,14.1,3.5,0,38,,116.1,,,36.6,66.2,37.2,71.024,72.6,72,74.1,74.2,6.7,3.5,39.4,530,550,2,175.2,0.766,0,3.24,1.8,8.28,0.07,0.49,1.01,85.5,15000,118.3,68548.622,160525,56.8,298.3,213.5,,34.1,,100,49.6,165.3,,,,,0,1.924,1.787,1.684,1.921,163,105.7,100,42.065662,-84.237918,44,4.028,-0.061,115.2,1,9668,0,13.66,13.14,12.35,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,0,1,1,1,1,1,1
279.84,32.2,13061.4,181.8,73.3,13.212,46.1,86,0.87,86.5,11.8,114.1,74.3,38,0,0,73.3,54.8,,392.1,100,380.5,12.9,3.2,0,37.6,,116.1,,,26.9,65.5,25,71.024,72.8,72.5,74.4,74.5,5.1,4.6,39.4,530,550,2,175.2,0.763,0,1.8,-5.04,7.92,-0.08,0.43,0.87,85.3,15000,118.3,68548.663,160525,56.8,298.3,213.5,,24.9,,100,36.9,165.3,,,,,0,1.921,1.785,1.701,1.919,163.2,105.7,100,42.065656,-84.237924,44,4.027,-0.06,115.2,1,9668,0,13.33,14.24,13,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,4,0,1,1,1,1,1,1
280.24,24.1,13069.3,181.8,69.2,13.221,46.4,86,0.87,83.4,11.8,103.2,74.1,38,0,0,69.2,55,,392.9,100,327.6,11.7,3,0,37.1,,116.1,,,17.1,64.9,17.1,71.024,72.9,72.9,74.6,74.7,13.7,7.3,39.5,530,550,2,175.2,0.76,0,-1.08,6.84,4.32,-0.25,0.31,1.17,85.2,15000,118.3,68548.703,160525,56.8,298.3,213.5,,15.6,,100,25,165.3,,,,,0,1.898,1.784,1.706,1.901,163.3,105.8,100,42.06565,-84.23793,44,4.027,-0.06,115.2,1,9668,0,13.06,14.34,13.72,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
280.64,21.4,12901.6,181.8,61.5,13.224,46.2,86,0.87,80,11.8,89.8,74,38,0,0,61.5,54.9,,393.8,100,257.6,10.2,2.7,0,36.7,,116.2,,,15,64.2,10.8,71.765,72.3,72.9,73.8,74.2,42.8,25.1,39.4,530,550,2,175.2,0.761,0,-0.36,-9.72,2.16,0.24,-0.28,0.74,83,15000,118.3,68548.703,160525,56.8,298.3,214.2,,14.9,,100,16.3,165.3,,,,,0,1.896,1.789,1.697,1.88,163.5,105.8,100,42.06565,-84.23793,44,4.027,-0.059,115.2,1,9668,0,13.2,14.17,12.44,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
281.05,18.7,12733.9,181.8,53.8,13.226,46,86,0.87,76.5,11.8,76.4,73.8,38,0,0,53.8,54.8,,394.6,100,187.7,8.6,2.4,0,36.3,,116.2,,,12.8,63.5,11.2,72.506,71.8,73,73.1,73.7,69.2,38,39.3,530,550,2,175.2,0.762,0,-1.44,3.96,-1.8,0.43,-0.22,0.98,80.9,15000,118.3,68548.703,160525,56.8,298.3,214.9,,14.1,,100,11.2,165.3,,,,,0,1.893,1.798,1.686,1.852,163.7,105.8,100,42.06565,-84.23793,44,4.026,-0.059,115.2,1,9668,0,14.19,14.15,13.3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
281.45,16,12566.2,181.8,46.1,13.229,45.8,86,0.87,73.1,11.8,63,73.6,38,0,0,46.1,54.7,,395.4,100,142.8,7.1,2.2,0,35.8,,116.3,,,11.7,62.8,11.4,72.876,71.2,73,72.3,73.2,111.8,94,39.2,530,550,2,175.3,0.762,0,0,8.64,-8.28,0.37,-0.44,1.27,78.8,15000,118.4,68548.722,160525,56.8,298.3,215.3,,13.3,,100,10.6,165.3,,,,,0,1.85,1.795,1.706,1.852,163.9,105.9,100,42.065647,-84.23793266,44,4.026,-0.058,115.3,1,9668,0,13.95,13.89,13.4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
281.86,13.3,12398.6,181.8,38.4,13.231,45.6,86,0.87,69.6,11.8,49.6,73.4,38,0,0,38.4,54.6,,396.2,100,122.9,5.6,1.9,0,35.4,,116.3,,,11.8,62.1,11.7,72.876,70.7,73,71.6,72.6,146.3,103.2,39.1,530,550,2,175.3,0.763,0,9,-20.88,-12.24,0.77,-0.45,0.86,76.6,15000,118.4,68548.759,160525,56.8,298.3,215.3,,12.5,,100,10.6,165.3,,,,,0,1.802,1.793,1.748,1.868,164.1,105.9,100,42.065641,-84.23793798,44,4.025,-0.058,115.3,1,9668,0,14.18,14.95,12.6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
282.26,10.6,12230.9,181.8,30.6,13.233,45.4,85.9,0.87,66.1,11.8,36.2,73.3,38,0,0,30.6,54.5,,397,100,103,4,1.6,0,35,,116.3,,,11.8,61.4,11.8,72.876,70.1,73,70.8,72.1,156,120.4,39,530,550,2,175.3,0.764,0,6.48,-6.12,-19.8,0.59,-0.65,1.15,74.5,15000,118.4,68548.797,160525,56.8,298.3,215.3,,11.7,,100,10.6,165.3,,,,,0,1.775,1.783,1.809,1.877,164.3,106,100,42.065635,-84.2379433,44,4.025,-0.058,115.3,1,9668,0,13.96,14.22,12.86,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
282.68,10.7,12135.5,181.8,29.2,13.236,45,85.9,0.87,65.9,11.8,34.4,73.1,38,0,0,29.2,54.5,,397.8,100,93,3.8,1.5,0,34.6,,116.4,,,11.8,60.7,11.8,73.624,69.3,72.5,69.3,71.6,158.1,111.3,39,530,550,2,175.3,0.778,0,4.32,-10.44,-23.04,0.72,-0.4,0.93,74.1,15000,118.4,68548.797,160525,56.8,298.3,215.7,,11.7,,100,10.7,165.3,,,,,0,1.728,1.783,1.868,1.883,164.5,106,100,42.065635,-84.2379433,44,4.024,-0.057,115.3,1,9668,0,13.96,13.45,10.46,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
283.09,10.8,12040.1,181.8,27.8,13.238,44.7,85.9,0.87,65.6,11.8,32.6,72.9,38,0,0,27.8,54.5,,398.6,100,82.9,3.6,1.5,0,34.1,,116.4,,,11.7,60.1,11.7,74.373,68.5,72,67.8,71.1,157.6,114.5,39,530,550,2,175.3,0.792,0,-4.32,-18.36,-26.64,0.39,-0.69,0.85,73.7,15000,118.4,68548.797,160525,56.8,298.3,216.1,,11.7,,100,10.8,165.3,,,,,0,1.695,1.781,1.904,1.873,164.7,106,100,42.065635,-84.2379433,44,4.024,-0.057,115.3,1,9668,0,13.86,15.16,12.74,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
283.51,10.9,11944.8,181.9,26.4,13.241,44.4,85.9,0.87,65.4,11.8,30.8,72.7,38,0,0,26.4,54.6,,399.4,100,76.6,3.4,1.5,0,33.7,,116.5,,,11.7,59.4,11.8,74.747,67.7,71.5,66.3,70.5,140.4,108.1,39,530,550,2,175.3,0.806,0,-11.88,16.92,-29.16,0.27,-0.78,1.41,73.3,15000,118.5,68548.817,160525,56.8,298.28,216.3,,11.8,,100,10.8,165.3,,,,,0,1.674,1.781,1.923,1.862,164.9,106.1,100,42.065632,-84.2379463,44,4.023,-0.056,115.4,1,9668,0,14.28,14.15,12.33,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7,0,0,4,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
